program_id,result_binary,gpa_normalized,gre_quant,gre_verbal,toefl,undergrad_tier_encoded,intern_score,intern_count,research_score,is_international,is_female,major_relevance_score,has_paper,has_research
4,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
4,1,,,,,,,,0,,,0.4,,
4,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
4,1,,,,,,,,0,,,0.4,,
4,1,,,,,,,,0,,,1.0,,
4,1,,,,,,,,0,,,0.4,,
4,1,,,,,,,,0,,,0.4,,
4,1,,,,,,,,0,,,1.0,,
4,1,,,,,,,,0,,,0.4,,
4,1,,,,,,,,0,,,1.0,,
4,1,,,,,,,,0,,,1.0,,
4,1,,,,,,,,0,,,1.0,,
4,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
4,1,,,,,,,,0,,,1.0,,
4,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
4,1,,,,,,,,0,,,1.0,,
4,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
4,1,,,,,,,,0,,,1.0,,
4,0,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,0,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,1.0,,
2,0,,,,,,,,0,,,0.4,,
-1,0,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
16,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
31,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,0,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,1.0,,
2,0,,,,,,,,0,,,1.0,,
2,0,,,,,3.0,,,0,,,,,
4,1,,,,,,,,0,,,0.4,,
4,1,,,,,2.0,,,0,,,,,
2,1,,,,,,,,0,,,1.0,,
4,1,,,,,,,,1,,,,,1.0
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,0,,,,,,,,0,,,0.4,,
-1,0,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,0,,,,,,,,0,,,1.0,,
2,0,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
-1,0,,,,,,,,0,,,1.0,,
4,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
34,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
4,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
34,1,,,,,4.0,,,0,,,,,
18,1,,,,,2.0,,,0,,,,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
34,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
16,1,,,,,,,,0,,,1.0,,
18,0,,,,,2.0,,,0,,,,,
34,0,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,1.0,,
34,0,,,,,4.0,,,0,,,,,
34,1,,,,,,,,0,,,1.0,,
2,0,4.0,,,,,,,0,,,,,
2,0,,,,,,,,0,,,1.0,,
2,0,,,,,,,,1,,,,,1.0
18,0,,,,,2.0,,,0,,,,,
2,0,,,,,,,,0,,,1.0,,
2,0,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,1.0,,
-1,0,,,,,,,,0,,,0.4,,
34,1,,,,,4.0,,,0,,,,,
-1,1,,,,,,,,0,,,1.0,,
34,0,,,,,4.0,,,0,,,,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
34,1,,,,,4.0,,,0,,,,,
2,1,,,,,,,,0,,,1.0,,
34,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,0,,,,,,,,0,,,0.4,,
4,0,,,,,,,,0,,,1.0,,
2,0,,,,,,,,1,,,,,1.0
4,0,,,,,,,,0,,,1.0,,
4,0,,,,,2.0,,,0,,,,,
4,0,,,,,,,,0,,,1.0,,
4,0,,,,,,,,0,,,1.0,,
4,0,,,,,,,,0,,,1.0,,
4,0,,,,,,,,0,,,1.0,,
4,0,,,,,,,,0,,,0.4,,
-1,0,,,,,,,,0,,,0.4,,
4,0,,,,,,,,0,,,1.0,,
2,0,,,,,,,,0,,,1.0,,
4,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,1.0,,
18,1,,,,,2.0,,,0,,,,,
-1,1,,,,,,,,0,,,0.4,,
18,1,,,,,2.0,,,0,,,,,
2,1,,,,,,,,1,,,,,1.0
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
34,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
34,1,,,,,4.0,,,0,,,,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,6.0,,0,,,,,
-1,0,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
31,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,0,,,,,,,,0,,,0.4,,
4,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
16,1,,,,,,,,0,,,0.4,,
33,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,1.0,,
26,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
32,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
37,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
16,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
18,1,,,,,2.0,,,0,,,,,
18,1,,,,,2.0,,,0,,,,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,0.0,,,
-1,1,,,,,,,,0,1.0,,,,
2,1,,,,,,6.0,,0,,,,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
0,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,1,,,,,1.0
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,0,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
0,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,4.0,1.0,0,,,,,
-1,1,,,,,3.0,,,0,,,,,
2,1,,,,,,,,0,,,1.0,,
32,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,4.0,3.0,0,,,,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,4.0,1.0,0,,,,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,4.0,1.0,0,,,,,
0,1,,,,,,,,0,,,1.0,,
0,1,,,,,,,,1,,,,,1.0
0,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,4.0,1.0,0,,,,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
10,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
4,1,,,,,,,,0,,,1.0,,
26,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,1,,,,,1.0
-1,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,4.0,1.0,0,,,,,
-1,1,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
18,0,,,,,2.0,,,0,,,,,
1,1,,,,,3.0,,,0,,,,,
-1,1,,,,,,,,0,,,0.4,,
-1,0,,,,,,,,0,,,1.0,,
-1,0,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,1.0,,,,
-1,1,,,,,2.0,,,0,,,,,
2,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
25,1,,,,,2.0,,,0,,,,,
2,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,1.0,,
18,1,,,,,2.0,,,0,,,,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
16,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
-1,0,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,2.0,,,0,,,,,
2,1,,,,,,,,0,,,0.4,,
37,1,,,,,,,,0,,,1.0,,
18,1,,,,,2.0,,,0,,,,,
2,1,,,,,,,,0,,,0.4,,
4,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
16,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,4.0,1.0,0,,,,,
5,1,,,,,2.0,,,0,,,,,
21,1,,,,,3.0,,,0,,,,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,1.0,,
37,1,,,,,,,,0,,,1.0,,
4,1,,,,,2.0,,,0,,,,,
0,1,,,,,,,,0,,,1.0,,
0,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,0,,,,,,,,0,,,1.0,,
2,0,,,,,,10.0,,0,,,,,
-1,1,,,,,,10.0,,0,,,,,
2,0,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,0,,,,,,10.0,,0,,,,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
26,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,4.0,1.0,0,,,,,
1,1,,,,,3.0,,,0,,,,,
5,0,,,,,2.0,,,0,,,,,
2,1,,,,,,,,0,,,1.0,,
-1,0,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,0.4,,
-1,0,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,0.4,,
-1,0,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,0.4,,
-1,0,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,0.4,,
33,0,,,,,,,,0,,,1.0,,
27,1,,,,,2.0,,,0,,,,,
16,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,0.4,,
-1,0,,,,,,,,0,,,0.4,,
-1,0,,,,,,,,0,,,0.4,,
1,1,,,,,3.0,,,0,,,,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,0,,,,,,,,0,,,0.4,,
18,0,,,,,2.0,,,0,,,,,
18,0,,,,,2.0,,,0,,,,,
18,0,,,,,2.0,,,0,,,,,
2,0,,,,,,,,0,,,0.4,,
-1,0,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,0.4,,
21,0,,,,,3.0,,,0,,,,,
2,0,,,,,,,,0,,,1.0,,
6,0,,,,,2.0,,,0,,,,,
-1,0,,,,,,,,0,,,0.4,,
-1,0,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,0.4,,
-1,0,,,,,,,,0,,,0.4,,
2,0,,,,,,6.0,,0,,,,,
21,0,,,,,3.0,,,0,,,,,
5,1,,,,,2.0,,,0,,,,,
27,1,,,,,2.0,,,0,,,,,
2,1,,,,,,,,0,1.0,,,,
2,0,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
-1,0,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,1.0,,
34,1,,,,,4.0,,,0,,,,,
-1,1,,,,,,,,0,,,0.4,,
-1,1,,,,,2.0,,,0,,,,,
-1,1,,,,,,,,0,,,0.4,,
4,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
-1,0,,,,,,,,0,,,0.4,,
2,1,,,,,3.0,,,0,,,,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
21,1,,,,,3.0,,,0,,,,,
-1,1,,,,,3.0,,,0,,,,,
2,0,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
4,1,,,,,2.0,,,0,,,,,
5,1,,,,,2.0,,,0,,,,,
5,1,,,,,2.0,,,0,,,,,
25,1,,,,,2.0,,,0,,,,,
25,1,,,,,2.0,,,0,,,,,
16,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
25,1,,,,,2.0,,,0,,,,,
16,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,1,,,,,1.0
16,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,1.0,,
4,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,10.0,,0,,,,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
19,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
5,1,,,,,2.0,,,0,,,,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,10.0,,0,,,,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,1,,,,,1.0
5,1,,,,,2.0,,,0,,,,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
16,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
2,0,,,,,,,,1,,,,,1.0
2,1,,,,,,,,0,,,0.4,,
16,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
16,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,1.0,,
4,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,1,,,,,1.0
-1,1,,,,,,,,0,,,0.4,,
32,1,,,,,,,,0,,,1.0,,
-1,0,,,,,,,,0,,,0.4,,
2,0,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
16,1,,,,,,,,0,,,1.0,,
2,0,,,,,,,,0,,,0.4,,
16,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,4.0,1.0,0,,,,,
0,1,,,,,2.0,,,0,,,,,
2,1,,,,,,,,0,,,1.0,,
19,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,0.4,,
19,1,,,,,,,,0,,,1.0,,
10,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,0.4,,
-1,1,,,,,,,,0,,,0.4,,
2,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
-1,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,,,1.0,,
0,1,,,,,,,,0,,,1.0,,
2,1,,,,,,,,0,1.0,,,,
2,0,,,,,,,,0,1.0,,,,
4,1,,,,,,,,0,1.0,,,,
4,1,,,,,,,,0,1.0,,,,
4,0,,,,,,,,0,1.0,,,,
4,1,,,,,,,,0,1.0,,,,
4,0,,,,,,,,0,1.0,,,,
4,1,,,,,,,,0,1.0,,,,
4,0,,,,,,,,0,1.0,,,,
5,1,,,,,,,,0,1.0,,,,
4,1,,,,,,,,0,1.0,,,,
4,0,,,,,,,,0,1.0,,,,
4,1,,,,,,,,0,1.0,,,,
4,1,,,,,,,,0,1.0,,,,
4,0,,,,,,,,0,1.0,,,,
5,1,,,,,,,,0,1.0,,,,
5,1,,,,,,,,0,1.0,,,,
2,1,,,,,,,,0,1.0,,,,
2,1,,,,,,,,0,1.0,,,,
2,1,,,,,,,,0,1.0,,,,
1,1,,,,,,,,0,1.0,,,,
1,1,,,,,,,,0,1.0,,,,
1,1,,,,,,,,0,1.0,,,,
1,1,,,,,,,,0,1.0,,,,
1,0,,,,,,,,0,1.0,,,,
1,1,,,,,,,,0,1.0,,,,
1,0,,,,,,,,0,1.0,,,,
1,1,,,,,,,,0,1.0,,,,
2,1,,,,,,,,0,1.0,,,,
2,1,,,,,,,,0,1.0,,,,
2,1,,,,,,,,0,1.0,,,,
2,1,,,,,,,,0,1.0,,,,
2,0,,,,,,,,0,1.0,,,,
2,1,,,,,,,,0,1.0,,,,
5,1,,,,,,,,0,1.0,,,,
5,0,,,,,,,,0,1.0,,,,
10,1,,,,,,,,0,1.0,,,,
6,1,,,,,,,,0,1.0,,,,
